PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
01,28.80,24.42,0.00,26.56
02,31.41,31.80,25.00,31.61
03,24.16,24.05,0.00,24.09
TOTAL,28.02,27.63,11.11,27.81
