PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
STAPLETON,0.00,36.18,0.00,0.00,0.00,36.62,7.14,35.08
MATTHEWS,0.00,20.62,0.00,0.00,0.00,32.11,20.51,27.88
WRENS,25.00,24.69,25.00,0.00,25.00,33.09,13.64,27.67
LOUISVILLE,0.00,30.44,20.00,0.00,12.50,47.36,19.18,36.31
WADLEY,0.00,27.87,0.00,0.00,100.0,38.46,11.11,29.85
BARTOW,0.00,22.38,0.00,0.00,0.00,45.37,16.67,31.54
STAPLETON,0.00,19.40,0.00,0.00,0.00,30.48,14.81,25.82
AVERA,0.00,16.67,0.00,0.00,0.00,32.88,27.27,30.37
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,7.14,27.44,14.29,0.00,17.39,38.68,16.00,31.53
