AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,14.29,0.0,0.0,0.0,0.0,17.72,16.09,0.0,14.87,12.59,14.18
25-29,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.91,11.65,0.0,20.61,10.24,14.26
30-34,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.54,14.86,0.0,21.88,17.5,16.63
35-39,0.0,20.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.47,21.11,0.0,35.8,24.24,25.79
40-44,0.0,50.0,20.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,17.39,21.74,0.0,35.42,18.27,24.71
45-49,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.67,33.61,0.0,36.62,29.63,31.62
50-54,0.0,28.57,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.46,23.15,0.0,43.95,39.17,32.78
55-59,0.0,0.0,38.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.25,35.53,0.0,50.0,44.44,41.64
60-64,0.0,20.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.98,37.16,0.0,64.96,50.0,47.07
65-OVER,0.0,38.46,37.5,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,40.66,45.81,0.0,48.46,47.09,44.64
TOTAL,0.0,27.54,19.4,0.0,27.27,0.0,0.0,0.0,0.0,0.0,4.26,2.86,0.0,7.14,0.0,0.0,30.79,31.79,0.0,37.46,30.15,32.07
