RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,11.45,12.44,0.00,11.93
OTHER,7.75,3.75,0.00,5.54
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,7.19,6.70,0.00,6.92
ASIA-PI,3.36,8.94,0.00,6.17
WHITE,30.42,31.53,12.50,30.99
BLACK,9.80,11.73,0.00,10.92
TOTAL,23.56,24.11,6.25,23.85
