PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
RICHLAND,45.10,53.00,0.00,49.45
LOUVALE,39.72,47.77,0.00,43.96
LUMPKIN,45.76,55.02,100.0,50.63
OMAHA,44.90,52.94,0.00,49.00
88888,200.0,200.0,0.00,200.0
99999,3.33,0.00,0.00,1.52
TOTAL,44.06,52.28,100.0,48.48
