PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
SENOIA,7.14,7.55,4.41,0.00,5.26,14.04,7.69,12.65
MORELAND,0.00,12.00,10.00,0.00,12.50,17.57,9.94,16.45
PINE ROAD,11.11,14.15,4.76,0.00,0.00,16.90,9.09,15.89
DRESDEN,0.00,20.83,16.67,0.00,0.00,18.61,8.96,17.79
NEWNAN,0.00,9.32,0.00,0.00,0.00,22.98,6.67,14.82
SHARPSBURG,4.17,7.08,0.00,50.00,5.56,14.78,7.43,13.39
FISCHER ROAD,0.00,10.99,1.85,0.00,6.25,13.03,4.18,11.46
CEDAR CREEK,3.45,18.21,5.77,0.00,0.00,16.84,7.07,15.80
GRANTVILLE,0.00,5.46,8.70,0.00,0.00,12.31,5.77,10.20
HARALSON,0.00,7.95,0.00,0.00,6.25,15.10,5.26,13.34
WELCOME,0.00,17.43,4.26,0.00,15.79,16.32,10.30,15.68
PANTHER CREEK,0.00,7.74,5.00,0.00,4.76,14.17,5.64,12.56
RAYMOND,0.00,10.00,0.00,0.00,0.00,16.81,12.35,15.60
TURIN,8.33,10.30,0.00,0.00,0.00,17.82,10.75,16.08
SMOKEY ROAD,0.00,8.40,2.94,0.00,6.67,16.26,4.93,12.30
TURKEY CREEK,6.67,9.65,0.00,0.00,5.26,7.77,1.71,7.09
CENTRAL,0.00,5.77,0.00,0.00,0.00,6.02,1.25,5.14
ARTS CENTRE,2.25,9.93,2.51,0.00,5.05,13.34,9.00,12.00
GREENTOP,4.35,9.04,0.00,0.00,15.38,20.78,5.79,16.68
EXPO CENTER,0.00,7.66,0.00,0.00,0.00,29.87,7.79,24.92
WHITE OAK,3.33,11.80,0.00,0.00,4.76,12.32,5.29,11.13
MADRAS,2.63,7.95,0.00,0.00,12.50,12.69,6.96,11.15
CANNONGATE,3.12,13.24,3.28,0.00,11.11,14.51,9.63,13.71
WESTSIDE,0.00,13.96,0.00,0.00,50.00,16.07,6.06,14.03
NORTHSIDE,12.50,9.29,0.00,0.00,0.00,23.37,9.86,19.42
THOMAS CROSSROADS,7.69,7.36,1.14,0.00,12.12,13.99,8.29,12.76
COWETA CENTRAL,0.00,6.60,2.63,0.00,9.09,18.26,6.78,15.96
JEFFERSON PARKWAY,0.70,5.36,0.66,0.00,7.79,7.73,4.86,6.32
TOTAL,2.71,8.66,1.71,4.55,6.18,15.04,7.05,12.91
