PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
FOLKSTON,23.08,23.42,0.00,0.00,16.67,33.98,18.06,27.09
GA BEND,0.00,0.00,0.00,0.00,0.00,15.80,11.86,15.04
ST. GEORGE,0.00,13.33,0.00,0.00,50.00,40.27,32.20,38.68
AMERICAN LEGION,100.0,44.44,0.00,0.00,0.00,43.98,21.57,41.98
HOMELAND,100.0,23.40,0.00,0.00,60.00,32.15,9.33,29.46
FOLKSTON FIRE,40.00,25.00,0.00,0.00,0.00,27.89,18.42,26.78
RACEPOND,0.00,66.67,0.00,0.00,0.00,48.58,19.05,45.99
WINOKUR,0.00,0.00,100.0,0.00,0.00,39.15,18.52,36.52
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,39.13,23.35,6.67,0.00,25.93,34.20,18.12,30.22
