PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
#1 CHOKEE,0.00,35.21,0.00,0.00,0.00,32.47,8.70,32.34
#10 REDBONE,14.71,20.95,12.20,0.00,12.12,26.13,13.79,24.57
#2 SMITHVILLE,0.00,18.44,0.00,0.00,0.00,29.01,13.79,23.49
#3 CJC,25.00,11.11,0.00,0.00,50.00,35.07,18.75,32.94
#4 LEESBURG,0.00,11.95,4.00,0.00,5.00,25.80,12.90,22.31
#5 FRIENDSHIP BAPT.,0.00,19.23,0.00,0.00,0.00,20.84,6.38,19.71
#6 FIRST BAPTIST,7.04,20.32,6.90,0.00,18.52,19.42,9.14,18.71
#7 SDA CHURCH,0.00,9.62,0.00,0.00,9.09,20.42,10.00,18.80
#8 SOVEREIGN GRACE,4.55,11.83,6.98,25.00,6.67,18.05,9.01,16.35
#9 CENTURY FIRE STAT,2.94,10.21,8.33,0.00,10.34,21.28,7.58,18.06
TOTAL,6.05,16.91,7.22,9.09,11.11,23.07,10.65,21.10
