AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,5.13,0.39,0.00,7.69,10.15,6.62,8.72
25-29,0.00,1.39,2.19,0.00,0.00,6.26,4.11,5.60
30-34,0.00,4.30,1.97,0.00,0.00,11.18,3.12,10.01
35-39,21.43,2.53,2.04,0.00,0.00,16.55,6.56,14.85
40-44,4.17,8.00,0.98,0.00,9.09,20.13,2.27,18.36
45-49,0.00,5.34,3.39,0.00,0.00,21.85,0.00,19.64
50-54,0.00,10.87,2.33,0.00,0.00,23.15,0.00,21.35
55-59,10.00,10.10,2.99,0.00,0.00,25.46,4.26,23.78
60-64,0.00,6.58,2.44,0.00,0.00,27.23,7.69,25.65
65-OVER,0.00,25.00,5.41,25.00,11.11,33.86,8.22,32.77
TOTAL,3.09,9.15,2.03,5.88,3.36,21.50,5.11,19.61
