AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,13.56,0.00,0.00,0.00,17.48,1.640,13.65
25-29,0.00,13.21,33.33,0.00,0.00,14.05,12.82,13.62
30-34,0.00,18.11,33.33,0.00,0.00,24.42,8.700,20.86
35-39,0.00,21.58,0.00,0.00,0.00,30.34,22.22,25.88
40-44,0.00,29.71,0.00,100.0,0.00,31.02,10.00,29.44
45-49,0.00,29.45,0.00,0.00,0.00,28.99,43.75,29.54
50-54,0.00,38.20,0.00,0.00,0.00,33.94,16.67,34.82
55-59,0.00,36.87,20.00,0.00,0.00,35.79,13.33,35.38
60-64,0.00,47.22,0.00,0.00,0.00,41.53,25.00,43.15
65-OVER,25.00,50.00,0.00,0.00,0.00,45.36,25.00,46.39
TOTAL,9.090,32.77,13.64,50.00,0.00,33.72,14.23,32.20
