AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.84,0.00,0.00,0.00,5.87,5.00,3.88
25-29,0.00,0.67,10.00,0.00,0.00,4.53,2.17,2.58
30-34,0.00,3.10,14.29,0.00,25.00,7.93,4.00,5.80
35-39,0.00,4.64,0.00,0.00,0.00,9.46,1.72,6.88
40-44,0.00,4.88,0.00,0.00,0.00,12.35,4.41,8.57
45-49,33.33,8.16,0.00,0.00,0.00,13.76,5.41,11.05
50-54,0.00,6.78,0.00,0.00,25.00,16.56,7.02,12.38
55-59,0.00,10.06,0.00,0.00,0.00,23.63,9.23,18.01
60-64,50.00,14.81,0.00,0.00,33.33,26.72,11.67,21.83
65-OVER,0.00,16.99,0.00,0.00,12.50,33.85,10.99,28.05
TOTAL,7.69,8.17,3.57,0.00,10.87,20.32,6.05,14.87
