PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00
ARABIA,53.06,37.70,0.00,44.55
ARGYLE,32.14,32.12,0.00,32.13
DUPONT,36.72,30.82,0.00,33.45
FARGO,33.08,34.06,0.00,33.58
HOMERVILLE,35.14,34.50,0.00,34.75
TOTAL,35.27,34.10,0.00,34.60
