PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
SYLVANIA,0.00,6.84,22.22,0.00,20.00,30.80,10.00,19.97
HUNTERS,0.00,13.87,0.00,0.00,0.00,21.15,16.67,18.75
NEWINGTON,0.00,7.14,0.00,0.00,0.00,19.94,0.00,14.27
JENK HILL FIRE STA,0.00,13.88,0.00,0.00,0.00,22.80,11.11,17.42
ROCKY FORD,0.00,16.67,0.00,0.00,0.00,23.71,10.00,21.37
BAY BRANCH,0.00,10.13,100.0,0.00,0.00,22.30,0.00,20.66
HILTONIA,0.00,7.14,0.00,0.00,0.00,21.09,8.57,13.56
SCREVEN REC. DEPT.,0.00,5.56,0.00,0.00,0.00,23.84,0.00,12.44
GREENHILL CHURCH,100.0,6.67,0.00,0.00,0.00,24.92,8.00,20.92
SR CITIZENS CENTER,0.00,6.44,0.00,0.00,0.00,29.05,8.33,13.74
JACKSON FIRE STATION,0.00,7.58,0.00,0.00,0.00,25.17,0.00,21.15
FOY'S STORE,0.00,7.19,0.00,0.00,0.00,12.86,0.00,8.40
TOTAL,3.70,8.63,16.00,0.00,6.67,24.00,5.98,17.10
