PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
GREENSBORO,26.97,26.52,0.00,26.71
GRESHAMVILLE,26.86,28.61,0.00,27.76
WOODVILLE,24.73,26.41,0.00,25.58
UNION POINT,28.11,25.71,0.00,26.75
SILOAM,27.59,31.88,0.00,29.94
WHITE PLAINS,31.11,35.79,0.00,33.51
WALKER,38.46,36.58,0.00,37.48
OLD SALEM,37.67,35.27,0.00,36.42
88888,0.00,50.00,0.00,40.00
99999,0.00,0.00,0.00,0.00
TOTAL,32.00,31.07,0.00,31.49
