ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,17.46,24.61,0.00,21.78
2016 Primary,9.17,12.54,0.00,11.20
2016 Primary Runoff,5.64,8.04,0.00,7.08
2016 General,45.62,57.16,80.00,52.63
2018 Primary,9.64,13.48,16.67,11.92
2018 Primary Runoff,3.60,4.05,0.00,3.86
2018 General,39.38,50.73,57.14,46.17
