ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,32.90,39.55,0.00,36.48
2016 Primary,20.97,25.53,0.00,23.43
2016 Primary Runoff,11.59,15.79,0.00,13.86
2016 General,60.90,71.01,0.00,66.34
2018 Primary,22.59,26.98,0.00,24.95
2018 Primary Runoff,11.08,11.79,0.00,11.46
2018 General,57.51,66.23,0.00,62.18
