ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,32.30,37.47,100.0,35.12
2016 Primary,15.02,18.07,0.00,16.67
2016 Primary Runoff,6.93,8.90,0.00,8.00
2016 General,62.84,69.32,80.00,66.37
2018 Primary,20.31,21.27,0.00,20.80
2018 Primary Runoff,10.01,8.17,0.00,8.99
2018 General,58.28,62.60,66.67,60.67
