ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,30.83,36.03,0.00,33.71
2016 Primary,21.85,24.37,0.00,23.25
2016 Primary Runoff,11.21,12.95,0.00,12.17
2016 General,59.65,65.67,100.0,63.02
2018 Primary,21.26,24.24,0.00,22.90
2018 Primary Runoff,8.70,10.12,0.00,9.48
2018 General,53.22,60.32,0.00,57.12
