ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,31.64,34.33,0.00,33.09
2016 Primary,10.17,10.57,0.00,10.38
2016 Primary Runoff,2.42,3.23,0.00,2.85
2016 General,59.65,68.50,33.33,64.44
2018 Primary,17.05,18.71,0.00,17.95
2018 Primary Runoff,13.04,12.43,0.00,12.71
2018 General,54.97,63.67,100.0,59.66
