ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,27.08,22.45,0.00,12.50,37.37,12.38,31.10
2016 Primary,0.00,10.01,9.62,0.00,0.00,22.34,5.24,15.89
2016 Primary Runoff,0.00,5.65,3.85,0.00,0.00,16.73,4.33,11.16
2016 General,66.67,58.16,48.15,0.00,35.29,62.36,41.18,58.64
2018 Primary,0.00,15.51,5.13,0.00,13.33,20.45,3.77,16.37
2018 Primary Runoff,0.00,1.88,2.63,0.00,0.00,18.18,2.74,9.78
2018 General,33.33,56.04,32.50,0.00,52.38,58.81,27.72,53.78
