ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,37.65,37.34,0.00,37.49
2016 Primary,15.52,14.90,0.00,15.20
2016 Primary Runoff,2.28,3.04,0.00,2.67
2016 General,63.61,69.31,100.0,66.57
2018 Primary,18.46,18.17,0.00,18.30
2018 Primary Runoff,17.46,14.47,0.00,15.90
2018 General,59.97,63.47,100.0,61.82
