ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,25.28,29.97,0.00,27.86
2016 Primary,9.36,11.20,0.00,10.37
2016 Primary Runoff,3.08,4.43,0.00,3.83
2016 General,51.43,64.12,100.0,58.43
2018 Primary,13.09,15.82,0.00,14.63
2018 Primary Runoff,6.92,6.86,0.00,6.89
2018 General,49.67,59.15,0.00,54.99
