ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,45.13,46.99,0.00,46.08
2016 Primary,19.65,22.63,0.00,21.17
2016 Primary Runoff,1.17,2.23,0.00,1.72
2016 General,71.71,78.01,0.00,74.97
2018 Primary,23.66,21.69,0.00,22.68
2018 Primary Runoff,23.23,22.32,0.00,22.77
2018 General,69.04,74.24,0.00,71.63
