ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,39.42,39.32,0.00,39.37
2016 Primary,20.53,20.51,0.00,20.52
2016 Primary Runoff,13.02,12.91,0.00,12.96
2016 General,63.82,66.56,0.00,65.29
2018 Primary,21.55,22.45,0.00,22.03
2018 Primary Runoff,16.95,16.11,0.00,16.50
2018 General,61.66,64.19,0.00,63.04
