AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.68,0.00,0.00,0.00,2.73,0.00,1.79
25-29,0.00,0.85,0.00,0.00,0.00,0.00,0.00,0.31
30-34,0.00,1.75,0.00,0.00,0.00,0.91,0.00,1.16
35-39,0.00,1.79,0.00,0.00,0.00,4.41,0.00,3.32
40-44,0.00,4.39,0.00,0.00,0.00,4.19,0.00,4.19
45-49,0.00,2.63,0.00,0.00,0.00,5.69,0.00,4.57
50-54,0.00,5.83,0.00,0.00,0.00,9.33,0.00,7.89
55-59,0.00,10.92,0.00,0.00,0.00,7.95,0.00,8.84
60-64,0.00,7.53,0.00,0.00,0.00,11.81,0.00,10.51
65-OVER,0.00,12.65,0.00,0.00,0.00,16.38,0.00,15.24
TOTAL,0.00,5.56,0.00,0.00,0.00,8.27,0.00,7.21
