AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,4.17,1.59,0.00,0.00,5.88,2.54,1.14,2.31
25-29,0.00,0.00,0.00,0.00,0.00,1.90,3.41,1.60
30-34,0.00,2.39,7.69,0.00,0.00,3.21,2.56,3.04
35-39,0.00,3.41,3.85,0.00,0.00,3.51,8.43,3.65
40-44,0.00,4.57,5.88,0.00,0.00,5.19,0.00,4.78
45-49,4.17,4.83,0.00,0.00,0.00,7.56,5.63,6.87
50-54,9.09,7.29,8.33,0.00,12.50,10.88,2.44,10.00
55-59,9.52,11.58,0.00,0.00,10.00,14.51,18.97,14.08
60-64,0.00,16.04,0.00,0.00,22.22,18.27,0.00,17.36
65-OVER,0.00,16.62,0.00,0.00,25.00,27.49,11.11,25.57
TOTAL,2.76,6.50,3.07,0.00,6.77,10.64,4.99,9.60
