AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,6.81,2.50,6.25
25-29,0.00,0.00,0.00,0.00,0.00,4.65,1.35,4.26
30-34,0.00,0.00,0.00,0.00,11.11,9.29,4.55,8.72
35-39,0.00,0.00,0.00,0.00,25.00,10.14,5.00,9.61
40-44,0.00,0.00,0.00,0.00,10.00,14.25,2.56,13.47
45-49,0.00,0.00,4.55,0.00,0.00,17.33,6.90,16.53
50-54,50.00,0.00,0.00,0.00,0.00,19.87,10.00,19.25
55-59,0.00,16.67,16.67,0.00,50.00,23.19,11.67,22.72
60-64,0.00,0.00,14.29,0.00,0.00,30.49,18.75,29.78
65-OVER,0.00,20.00,0.00,100.0,22.22,38.13,27.46,37.62
TOTAL,3.23,4.88,1.52,16.67,12.07,23.43,11.27,22.54
