RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,3.35,2.76,5.56,3.05
OTHER,1.63,2.53,0.00,2.17
NATIVE-AM,10.00,0.00,0.00,3.70
HISP-LT,1.51,1.45,0.00,1.47
ASIA-PI,1.06,2.69,0.00,1.94
WHITE,14.94,12.13,0.00,13.44
BLACK,2.36,3.14,0.00,2.82
TOTAL,8.84,7.30,3.03,7.98
