AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.99,0.00,0.00,0.00,1.84,0.00,1.45
25-29,0.00,0.67,0.00,0.00,0.00,1.66,0.00,1.31
30-34,0.00,0.85,0.00,0.00,0.00,1.81,0.00,1.52
35-39,0.00,0.00,0.00,0.00,0.00,3.95,0.00,2.97
40-44,0.00,1.71,0.00,0.00,33.33,4.40,5.56,4.00
45-49,0.00,0.91,0.00,0.00,0.00,5.17,0.00,4.20
50-54,0.00,4.49,0.00,0.00,0.00,7.36,6.25,6.59
55-59,0.00,4.35,0.00,0.00,0.00,12.24,8.33,10.60
60-64,0.00,8.33,0.00,0.00,0.00,19.75,0.00,17.23
65-OVER,0.00,19.79,0.00,0.00,50.00,22.36,9.52,21.85
TOTAL,0.00,4.74,0.00,0.00,12.50,10.98,3.33,9.45
