AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.32,0.00,0.00,0.00,2.70,0.00,1.79
25-29,11.11,1.04,2.22,0.00,0.00,2.31,0.00,1.81
30-34,20.00,0.47,0.00,0.00,0.00,1.83,1.41,1.45
35-39,0.00,0.60,0.00,0.00,0.00,3.76,0.00,2.30
40-44,0.00,0.71,11.11,100.0,0.00,5.21,5.56,4.38
45-49,0.00,1.16,0.00,33.33,0.00,8.29,4.17,5.71
50-54,0.00,6.88,0.00,0.00,0.00,12.26,4.76,9.78
55-59,0.00,9.94,0.00,0.00,0.00,13.85,5.13,11.45
60-64,0.00,12.73,0.00,0.00,0.00,17.10,4.17,15.16
65-OVER,0.00,7.27,0.00,0.00,0.00,25.86,15.00,21.36
TOTAL,3.08,3.73,0.78,22.22,0.00,9.80,2.82,7.30
