AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.82,0.00,0.00,0.00,5.56,0.00,1.75
25-29,0.00,0.00,0.00,0.00,0.00,2.94,0.00,0.71
30-34,0.00,0.00,0.00,0.00,0.00,3.17,0.00,0.80
35-39,0.00,3.23,0.00,0.00,0.00,8.70,0.00,4.85
40-44,0.00,0.66,0.00,0.00,0.00,19.51,0.00,7.20
45-49,0.00,5.20,0.00,0.00,0.00,15.70,0.00,9.33
50-54,0.00,3.88,100.0,0.00,0.00,15.25,0.00,8.11
55-59,0.00,2.88,0.00,50.00,0.00,18.63,0.00,9.87
60-64,0.00,7.78,0.00,0.00,0.00,18.52,0.00,12.46
65-OVER,0.00,8.14,0.00,100.0,0.00,26.53,0.00,18.31
TOTAL,0.00,3.63,25.00,50.00,0.00,18.18,0.00,9.28
