AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.05,0.00,0.00,0.00,4.54,6.76,3.63
25-29,0.00,0.85,0.00,0.00,0.00,4.46,4.17,3.37
30-34,0.00,0.00,0.00,0.00,0.00,9.41,0.00,6.47
35-39,14.29,0.47,0.00,0.00,0.00,9.79,3.57,7.27
40-44,16.67,1.83,0.00,0.00,0.00,10.10,13.33,8.43
45-49,0.00,2.70,0.00,0.00,0.00,18.67,11.11,14.70
50-54,33.33,6.71,18.18,0.00,0.00,20.80,18.52,17.42
55-59,0.00,8.87,0.00,0.00,50.00,25.06,18.00,20.78
60-64,0.00,9.13,50.00,0.00,33.33,35.26,19.44,29.32
65-OVER,0.00,13.51,0.00,0.00,0.00,46.20,29.23,40.23
TOTAL,10.00,5.37,3.85,0.00,6.90,23.98,13.37,19.31
