RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,3.44,3.05,3.03,3.24
OTHER,7.09,4.80,0.00,5.79
NATIVE-AM,6.53,2.90,0.00,4.55
HISP-LT,2.64,2.09,0.00,2.34
ASIA-PI,2.33,2.27,7.69,2.31
WHITE,18.39,15.61,5.76,16.93
BLACK,3.17,4.33,2.56,3.85
TOTAL,13.06,11.02,3.68,11.95
