AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.30
25-29,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.31
30-34,0.00,1.08,0.00,0.00,0.00,1.01,0.00,0.99
35-39,0.00,1.22,0.00,0.00,0.00,1.01,0.00,1.03
40-44,0.00,0.00,0.00,0.00,0.00,1.41,0.00,0.98
45-49,0.00,1.75,0.00,0.00,0.00,2.68,0.00,2.31
50-54,0.00,3.81,0.00,0.00,0.00,3.15,0.00,3.22
55-59,0.00,0.00,0.00,0.00,0.00,7.00,0.00,4.96
60-64,0.00,0.00,0.00,0.00,0.00,10.19,0.00,7.78
65-OVER,0.00,1.97,0.00,0.00,0.00,12.77,0.00,11.03
TOTAL,0.00,1.06,0.00,0.00,0.00,6.12,0.00,4.66
