AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.61,0.00,0.00,0.00,2.75,0.00,2.08
25-29,0.00,1.12,11.11,0.00,0.00,1.76,0.00,1.64
30-34,0.00,1.23,0.00,0.00,0.00,1.21,0.00,1.15
35-39,0.00,2.50,0.00,0.00,0.00,3.01,0.00,2.72
40-44,0.00,2.67,0.00,0.00,0.00,6.07,0.00,4.82
45-49,0.00,1.24,0.00,0.00,0.00,2.96,10.00,2.49
50-54,0.00,1.99,0.00,0.00,0.00,4.75,0.00,3.62
55-59,0.00,6.58,0.00,0.00,0.00,6.85,0.00,6.60
60-64,0.00,6.77,0.00,0.00,0.00,9.84,0.00,8.56
65-OVER,0.00,11.00,0.00,0.00,0.00,14.49,7.41,13.37
TOTAL,0.00,4.57,2.27,0.00,0.00,7.37,2.10,6.25
