AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,1.36,0.00,0.62
25-29,0.00,0.67,0.00,0.00,0.00,1.14,0.00,0.85
30-34,0.00,2.42,0.00,0.00,0.00,1.23,0.00,1.60
35-39,0.00,2.08,0.00,0.00,0.00,2.52,0.00,2.18
40-44,0.00,4.29,0.00,0.00,0.00,3.89,0.00,3.85
45-49,0.00,5.04,0.00,0.00,0.00,4.47,0.00,4.52
50-54,0.00,4.48,50.00,0.00,0.00,8.45,0.00,6.75
55-59,0.00,7.26,0.00,0.00,0.00,9.16,9.09,8.33
60-64,50.00,7.23,0.00,0.00,0.00,16.02,0.00,12.17
65-OVER,0.00,12.53,0.00,0.00,0.00,21.62,13.33,18.53
TOTAL,10.00,5.45,5.88,0.00,0.00,10.12,1.55,7.95
