AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,57.0,0.0,2.0,0.0,125.0
25-29,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,37.0,0.0,1.0,0.0,102.0
30-34,0.0,9.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,66.0,0.0,3.0,4.0,162.0
35-39,0.0,6.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,96.0,119.0,0.0,11.0,3.0,254.0
40-44,0.0,15.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,168.0,209.0,0.0,26.0,15.0,459.0
45-49,0.0,15.0,12.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,270.0,307.0,0.0,19.0,16.0,650.0
50-54,0.0,11.0,18.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,319.0,427.0,0.0,26.0,16.0,826.0
55-59,0.0,14.0,15.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,365.0,399.0,0.0,17.0,11.0,833.0
60-64,0.0,16.0,28.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,398.0,386.0,0.0,16.0,11.0,865.0
65-OVER,0.0,43.0,48.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1170.0,1269.0,0.0,37.0,30.0,2609.0
TOTAL,1.0,140.0,168.0,0.0,14.0,19.0,0.0,0.0,0.0,0.0,17.0,15.0,0.0,8.0,2.0,0.0,2961.0,3276.0,0.0,158.0,106.0,6885.0
