AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.21
25-29,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.19
30-34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35-39,0.00,0.00,0.00,0.00,0.00,1.62,0.00,0.99
40-44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45-49,0.00,1.05,0.00,0.00,0.00,2.15,0.00,1.57
50-54,0.00,1.30,0.00,0.00,0.00,1.82,0.00,1.57
55-59,0.00,1.30,0.00,0.00,0.00,6.58,0.00,4.58
60-64,0.00,4.17,0.00,0.00,0.00,9.28,0.00,7.33
65-OVER,0.00,2.86,0.00,0.00,0.00,12.50,20.00,9.70
TOTAL,0.00,0.79,0.00,0.00,0.00,2.96,0.99,2.01
