AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.26,0.00,0.00,0.00,1.77,0.00,1.11
25-29,0.00,0.00,0.00,0.00,0.00,2.32,0.00,1.44
30-34,0.00,0.00,0.00,0.00,0.00,2.11,0.00,1.26
35-39,0.00,0.00,0.00,0.00,0.00,5.12,5.26,3.25
40-44,0.00,0.35,0.00,0.00,0.00,3.79,0.00,2.54
45-49,0.00,0.35,0.00,0.00,0.00,5.36,9.52,3.94
50-54,25.00,3.24,0.00,0.00,0.00,6.44,7.69,5.52
55-59,0.00,2.81,0.00,100.0,0.00,10.66,0.00,8.03
60-64,0.00,3.09,0.00,0.00,0.00,13.06,7.14,9.83
65-OVER,0.00,6.15,0.00,0.00,0.00,18.84,9.76,16.15
TOTAL,2.22,1.98,0.00,100.0,0.00,9.65,3.98,7.19
