AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.55,0.00,0.00,0.00,4.74,0.00,2.96
25-29,0.00,0.00,0.00,0.00,0.00,2.97,0.00,1.69
30-34,0.00,0.76,0.00,0.00,0.00,4.60,0.00,3.22
35-39,0.00,0.00,0.00,0.00,0.00,4.94,0.00,3.18
40-44,0.00,0.88,0.00,0.00,0.00,5.70,0.00,4.21
45-49,0.00,2.31,0.00,0.00,0.00,10.60,0.00,7.99
50-54,0.00,3.60,0.00,0.00,0.00,13.48,0.00,10.32
55-59,0.00,4.48,0.00,0.00,0.00,15.19,0.00,10.88
60-64,0.00,4.67,0.00,0.00,0.00,19.03,0.00,13.90
65-OVER,0.00,4.44,0.00,0.00,0.00,22.98,16.67,19.01
TOTAL,0.00,2.41,0.00,0.00,0.00,13.38,2.00,9.79
