AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.77,0.00,0.00,0.00,1.25,0.00,0.83
25-29,0.00,1.37,0.00,0.00,0.00,0.64,0.00,1.11
30-34,0.00,0.53,0.00,0.00,0.00,2.22,0.00,0.94
35-39,0.00,2.22,0.00,0.00,0.00,4.27,0.00,2.63
40-44,0.00,2.65,0.00,0.00,0.00,4.83,0.00,3.24
45-49,0.00,3.79,0.00,0.00,0.00,5.23,0.00,4.13
50-54,0.00,4.10,0.00,0.00,0.00,2.53,0.00,3.47
55-59,0.00,8.75,0.00,0.00,0.00,9.40,7.14,8.86
60-64,0.00,12.37,0.00,0.00,0.00,13.59,0.00,12.46
65-OVER,0.00,12.04,0.00,0.00,0.00,15.32,12.50,13.57
TOTAL,0.00,5.45,0.00,0.00,0.00,8.82,1.52,6.44
