AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.65,0.00,0.00,0.80,3.06,0.50,1.32
25-29,0.00,0.59,0.00,0.00,0.00,1.94,1.21,1.08
30-34,0.00,0.73,0.00,0.00,0.00,3.58,1.15,1.79
35-39,0.00,1.16,1.79,0.00,3.64,4.22,1.56,2.33
40-44,1.49,2.21,0.00,0.00,4.35,6.45,1.48,3.88
45-49,3.57,3.06,0.00,0.00,5.56,8.93,3.00,5.45
50-54,1.64,4.55,0.00,25.00,0.00,12.99,4.15,8.17
55-59,1.47,6.29,0.00,25.00,6.06,15.02,4.52,10.22
60-64,8.33,9.49,0.00,0.00,0.00,21.46,3.29,15.30
65-OVER,4.60,14.70,11.11,0.00,0.00,30.63,9.84,24.30
TOTAL,1.99,4.57,0.90,4.76,1.61,15.29,2.71,9.17
