AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.27,0.00,0.00,0.00,1.79,4.35,0.93
25-29,0.00,0.00,0.00,0.00,0.00,1.38,0.00,0.54
30-34,0.00,0.37,0.00,0.00,0.00,2.10,0.00,1.10
35-39,0.00,0.65,0.00,0.00,0.00,1.61,0.00,1.08
40-44,0.00,1.02,0.00,0.00,0.00,4.25,0.00,2.76
45-49,0.00,1.33,0.00,0.00,0.00,6.18,0.00,3.98
50-54,0.00,1.11,0.00,0.00,0.00,13.33,0.00,7.67
55-59,0.00,2.47,0.00,0.00,0.00,13.07,0.00,8.53
60-64,0.00,4.25,0.00,0.00,33.33,21.20,18.18,15.47
65-OVER,0.00,6.05,0.00,0.00,0.00,28.61,19.05,22.61
TOTAL,0.00,1.67,0.00,0.00,3.12,13.92,5.70,8.46
