AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.45,2.56,0.00,1.82,1.26,0.38,0.88
25-29,0.00,0.20,2.56,0.00,0.00,1.04,1.15,0.72
30-34,0.00,0.24,0.00,0.00,0.00,1.98,0.63,1.24
35-39,0.00,0.66,0.00,0.00,0.00,2.18,2.42,1.59
40-44,4.35,0.60,0.00,0.00,0.00,3.64,2.07,2.51
45-49,0.00,1.60,3.57,0.00,0.00,6.17,3.70,4.42
50-54,0.00,1.85,2.44,0.00,0.00,8.84,6.40,6.39
55-59,0.00,3.14,5.26,0.00,0.00,13.28,6.59,9.80
60-64,0.00,4.99,0.00,0.00,14.29,18.29,8.70,14.02
65-OVER,4.00,7.94,0.00,0.00,4.55,25.59,6.67,21.22
TOTAL,0.96,2.20,1.87,0.00,1.44,11.07,3.21,7.73
