AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,50.00,0.00,1.86,0.00,1.84
25-29,0.00,0.00,11.11,0.00,0.00,2.11,0.00,2.11
30-34,0.00,0.00,0.00,0.00,0.00,4.50,0.00,4.25
35-39,0.00,0.00,0.00,0.00,0.00,5.16,0.00,4.94
40-44,0.00,0.00,0.00,0.00,0.00,7.35,3.03,7.02
45-49,16.67,0.00,0.00,0.00,0.00,10.78,7.41,10.58
50-54,0.00,0.00,0.00,0.00,20.00,9.63,8.89,9.55
55-59,0.00,0.00,20.00,0.00,0.00,13.57,12.50,13.44
60-64,16.67,0.00,0.00,100.0,0.00,17.97,20.37,17.99
65-OVER,20.00,14.29,0.00,0.00,12.50,24.69,22.99,24.56
TOTAL,7.89,4.00,2.90,33.33,5.00,15.42,12.80,15.21
