AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,14.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,150.0,163.0,0.0,96.0,95.0,540.0
25-29,0.0,13.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,126.0,132.0,0.0,87.0,66.0,437.0
30-34,0.0,5.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,105.0,99.0,0.0,74.0,53.0,348.0
35-39,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,122.0,107.0,0.0,72.0,42.0,358.0
40-44,0.0,9.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,132.0,133.0,0.0,78.0,58.0,423.0
45-49,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,142.0,124.0,0.0,74.0,61.0,430.0
50-54,0.0,12.0,15.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,190.0,181.0,0.0,97.0,78.0,580.0
55-59,0.0,13.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,166.0,192.0,0.0,99.0,89.0,571.0
60-64,0.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,201.0,182.0,0.0,92.0,69.0,561.0
65-OVER,0.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,568.0,534.0,0.0,191.0,120.0,1461.0
TOTAL,0.0,105.0,119.0,0.0,5.0,8.0,0.0,1.0,3.0,0.0,9.0,5.0,0.0,8.0,6.0,0.0,1902.0,1847.0,0.0,960.0,731.0,5709.0
