AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,2.27,8.33,1.61
25-29,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.27
30-34,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.31
35-39,0.00,3.28,0.00,0.00,0.00,0.00,0.00,0.62
40-44,0.00,3.17,0.00,0.00,0.00,2.04,0.00,2.11
45-49,0.00,5.88,0.00,0.00,0.00,2.32,0.00,2.78
50-54,0.00,4.21,0.00,0.00,0.00,3.08,0.00,3.25
55-59,0.00,6.80,0.00,0.00,0.00,5.49,0.00,5.60
60-64,0.00,14.93,0.00,0.00,0.00,4.73,0.00,6.49
65-OVER,0.00,8.05,0.00,0.00,0.00,6.57,0.00,6.74
TOTAL,0.00,4.80,0.00,0.00,0.00,3.37,1.75,3.51
