AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,3.79,3.57,2.20
25-29,0.00,1.23,0.00,0.00,0.00,2.57,0.00,1.89
30-34,0.00,0.77,0.00,0.00,0.00,3.80,4.55,2.78
35-39,0.00,1.04,0.00,0.00,0.00,3.38,0.00,2.49
40-44,0.00,3.70,0.00,0.00,0.00,7.20,0.00,5.71
45-49,0.00,3.76,0.00,0.00,0.00,10.22,11.76,8.08
50-54,0.00,3.42,20.00,0.00,0.00,14.94,4.76,11.11
55-59,0.00,6.54,0.00,0.00,0.00,23.95,14.29,17.95
60-64,0.00,10.48,0.00,0.00,0.00,24.21,14.29,19.67
65-OVER,0.00,14.83,0.00,0.00,0.00,30.91,20.83,26.86
TOTAL,0.00,5.46,1.23,0.00,0.00,16.62,6.56,12.68
