AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,4.0,451.0,496.0,0.0,69.0,54.0,0.0,3.0,5.0,0.0,133.0,120.0,0.0,23.0,18.0,1.0,2968.0,2807.0,1.0,843.0,783.0,8779.0
25-29,0.0,366.0,386.0,0.0,34.0,22.0,0.0,4.0,0.0,0.0,73.0,81.0,0.0,21.0,20.0,1.0,2656.0,2337.0,0.0,610.0,495.0,7106.0
30-34,2.0,418.0,363.0,0.0,39.0,41.0,0.0,2.0,0.0,0.0,91.0,69.0,0.0,30.0,13.0,2.0,3072.0,2444.0,0.0,725.0,449.0,7760.0
35-39,1.0,385.0,390.0,0.0,56.0,43.0,0.0,2.0,0.0,0.0,129.0,95.0,0.0,33.0,30.0,0.0,3300.0,2767.0,0.0,1020.0,632.0,8883.0
40-44,2.0,378.0,419.0,0.0,51.0,42.0,0.0,4.0,1.0,0.0,117.0,102.0,0.0,39.0,20.0,0.0,4008.0,3507.0,0.0,1161.0,849.0,10700.0
45-49,1.0,368.0,316.0,0.0,46.0,34.0,0.0,3.0,1.0,0.0,101.0,111.0,0.0,28.0,18.0,0.0,3691.0,3545.0,1.0,1064.0,763.0,10091.0
50-54,1.0,246.0,275.0,0.0,34.0,29.0,0.0,5.0,2.0,0.0,64.0,59.0,0.0,14.0,19.0,1.0,3321.0,3293.0,1.0,786.0,662.0,8812.0
55-59,0.0,199.0,198.0,0.0,31.0,37.0,0.0,1.0,2.0,0.0,37.0,43.0,0.0,20.0,15.0,1.0,2815.0,2600.0,0.0,551.0,393.0,6943.0
60-64,0.0,156.0,139.0,0.0,12.0,17.0,0.0,1.0,0.0,0.0,34.0,25.0,0.0,14.0,8.0,0.0,2237.0,1966.0,0.0,411.0,249.0,5269.0
65-OVER,3.0,296.0,250.0,0.0,19.0,19.0,0.0,2.0,1.0,0.0,80.0,45.0,0.0,15.0,14.0,0.0,4936.0,4146.0,0.0,622.0,373.0,10821.0
TOTAL,14.0,3263.0,3232.0,0.0,391.0,338.0,0.0,27.0,12.0,0.0,859.0,750.0,0.0,237.0,175.0,6.0,33004.0,29412.0,3.0,7793.0,5648.0,85164.0
