AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.23,0.00,0.00,0.00,1.10,0.00,0.64
25-29,0.00,0.81,0.00,0.00,0.00,2.49,6.25,1.75
30-34,0.00,0.35,0.00,0.00,0.00,2.17,0.00,1.39
35-39,0.00,1.21,0.00,0.00,0.00,2.34,6.25,1.93
40-44,0.00,2.02,0.00,0.00,0.00,5.46,0.00,3.98
45-49,0.00,2.03,0.00,0.00,0.00,3.54,8.33,3.06
50-54,0.00,3.77,0.00,0.00,0.00,8.72,0.00,6.62
55-59,0.00,7.51,0.00,0.00,0.00,10.06,0.00,8.87
60-64,0.00,11.11,0.00,0.00,0.00,15.13,14.29,13.64
65-OVER,0.00,10.47,20.00,0.00,0.00,15.26,9.52,14.06
TOTAL,0.00,4.24,0.91,0.00,0.00,8.53,4.00,6.80
