AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25-29,0.00,0.00,0.00,0.00,0.00,2.78,0.00,0.98
30-34,0.00,0.00,0.00,0.00,0.00,8.82,0.00,3.57
35-39,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.15
40-44,0.00,7.32,0.00,0.00,0.00,10.20,0.00,8.42
45-49,0.00,5.88,0.00,0.00,0.00,4.17,0.00,5.04
50-54,0.00,1.69,0.00,0.00,0.00,1.72,0.00,1.65
55-59,0.00,9.59,0.00,0.00,0.00,2.70,0.00,6.00
60-64,0.00,9.26,0.00,0.00,0.00,8.89,0.00,8.90
65-OVER,0.00,17.02,0.00,0.00,0.00,13.86,9.09,14.69
TOTAL,0.00,6.53,0.00,0.00,0.00,8.44,3.33,7.40
