AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,1.56,0.00,0.00,2.78,1.72,1.95
25-29,0.00,0.00,0.00,0.00,0.00,1.92,0.00,1.25
30-34,0.00,0.00,0.00,0.00,0.00,5.55,2.63,3.94
35-39,0.00,2.40,0.00,0.00,0.00,6.36,2.56,5.07
40-44,0.00,0.64,0.00,0.00,0.00,9.46,0.00,7.21
45-49,0.00,2.09,0.00,0.00,0.00,12.78,3.70,9.74
50-54,50.00,4.95,0.00,0.00,0.00,11.98,10.00,10.12
55-59,0.00,4.07,0.00,0.00,0.00,13.88,0.00,11.04
60-64,33.33,7.69,20.00,0.00,0.00,23.44,0.00,19.65
65-OVER,11.11,9.15,0.00,0.00,33.33,26.99,18.75,23.42
TOTAL,9.09,3.72,0.82,0.00,1.96,14.30,3.79,11.31
