AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.33,0.00,0.00,0.00,2.74,0.00,1.73
25-29,0.00,0.00,0.00,0.00,0.00,1.48,0.00,0.96
30-34,0.00,0.47,0.00,0.00,0.00,3.76,0.00,2.75
35-39,0.00,1.04,0.00,0.00,0.00,4.12,0.00,3.15
40-44,0.00,0.77,0.00,0.00,0.00,6.68,0.00,4.92
45-49,0.00,2.26,0.00,0.00,0.00,6.85,0.00,5.39
50-54,0.00,2.60,0.00,0.00,0.00,8.97,9.09,7.19
55-59,0.00,4.71,0.00,0.00,0.00,12.30,0.00,9.89
60-64,0.00,6.80,0.00,0.00,0.00,18.25,0.00,15.10
65-OVER,0.00,4.90,0.00,0.00,0.00,23.64,7.69,20.01
TOTAL,0.00,2.51,0.00,0.00,0.00,11.74,1.55,9.06
