AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,25.00,1.20,0.00,0.00,0.00,2.94,0.00,1.71
25-29,0.00,0.66,0.00,0.00,0.00,2.56,2.38,1.46
30-34,0.00,0.63,0.00,0.00,0.00,2.84,0.00,1.52
35-39,0.00,1.74,0.00,0.00,0.00,2.80,0.00,2.12
40-44,0.00,3.26,0.00,0.00,0.00,4.63,3.03,3.91
45-49,0.00,2.69,0.00,0.00,0.00,4.11,0.00,3.27
50-54,0.00,2.73,0.00,0.00,0.00,8.69,0.00,5.48
55-59,0.00,4.91,0.00,0.00,0.00,12.18,4.88,8.26
60-64,0.00,7.89,0.00,0.00,20.00,13.69,0.00,10.77
65-OVER,0.00,11.20,0.00,0.00,0.00,22.27,7.32,17.65
TOTAL,2.70,3.96,0.00,0.00,2.04,10.16,1.55,6.79
