AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,2.51,0.00,1.95
25-29,0.00,0.00,6.67,0.00,8.33,1.71,1.69,1.67
30-34,0.00,0.00,7.69,0.00,0.00,4.02,0.00,3.24
35-39,0.00,3.74,0.00,0.00,0.00,4.83,3.66,4.57
40-44,0.00,0.00,20.00,0.00,16.67,7.51,1.35,6.63
45-49,0.00,0.88,0.00,0.00,14.29,8.95,4.82,8.02
50-54,0.00,0.74,0.00,0.00,20.00,13.55,8.97,12.16
55-59,16.67,3.39,0.00,0.00,0.00,17.08,6.25,15.37
60-64,11.11,5.31,0.00,0.00,0.00,23.59,7.02,21.27
65-OVER,18.18,8.68,0.00,0.00,25.00,28.02,21.65,26.30
TOTAL,5.26,2.77,2.59,0.00,9.52,13.65,4.92,12.11
