AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,2.56,0.63,1.33,0.71
25-29,0.00,0.00,0.00,0.00,0.00,0.36,1.03,0.41
30-34,0.00,0.00,0.00,0.00,0.00,1.10,0.34,0.98
35-39,0.00,0.00,0.00,0.00,0.00,1.02,1.12,0.98
40-44,0.00,1.16,0.00,0.00,0.00,2.00,1.09,1.87
45-49,0.00,1.33,4.00,0.00,7.14,3.29,0.88,3.11
50-54,0.00,0.00,0.00,0.00,0.00,4.56,2.54,4.28
55-59,0.00,2.17,0.00,0.00,0.00,5.50,1.24,5.18
60-64,0.00,2.00,0.00,0.00,0.00,7.34,4.51,7.02
65-OVER,0.00,1.10,7.69,50.00,0.00,12.43,6.69,12.02
TOTAL,0.00,0.68,0.78,7.14,1.09,5.01,2.05,4.66
