AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.78,0.00,0.00,2.22,0.89,1.81
25-29,2.27,0.00,0.00,0.00,0.00,2.48,1.18,2.13
30-34,2.50,0.55,0.00,0.00,0.00,3.24,2.07,2.90
35-39,0.00,0.50,0.00,0.00,7.14,5.55,3.23,4.95
40-44,0.00,0.47,2.78,0.00,0.00,6.51,2.94,5.81
45-49,0.00,1.40,6.33,0.00,0.00,9.32,3.79,8.45
50-54,0.00,1.22,2.08,0.00,14.29,12.44,11.28,11.35
55-59,0.00,1.66,2.86,0.00,14.29,15.53,5.88,14.14
60-64,12.50,3.40,0.00,0.00,30.00,23.88,14.13,22.17
65-OVER,4.17,7.97,13.64,0.00,10.00,30.63,20.92,28.86
TOTAL,1.64,2.13,2.49,0.00,5.56,13.50,6.01,12.10
