AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.58,0.00,0.00,0.00,4.06,3.33,2.58
25-29,0.00,0.79,0.00,0.00,0.00,2.67,0.00,1.97
30-34,0.00,0.51,0.00,0.00,0.00,3.21,0.00,2.28
35-39,0.00,0.58,0.00,0.00,0.00,3.91,0.00,2.91
40-44,16.67,2.24,0.00,0.00,0.00,8.02,0.00,6.09
45-49,33.33,2.94,0.00,0.00,0.00,11.85,4.35,8.79
50-54,0.00,6.38,11.11,0.00,0.00,11.23,0.00,9.52
55-59,0.00,8.48,0.00,0.00,0.00,13.04,4.55,11.34
60-64,0.00,10.45,0.00,0.00,0.00,16.02,0.00,13.96
65-OVER,0.00,11.41,0.00,0.00,0.00,24.90,5.00,21.74
TOTAL,5.71,4.71,1.18,0.00,0.00,12.33,2.08,9.78
