AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,2.95,1.82,1.62
25-29,0.00,0.14,0.00,0.00,0.00,4.26,0.00,2.44
30-34,7.69,0.64,0.00,0.00,0.00,5.14,7.94,3.61
35-39,0.00,1.01,2.56,0.00,0.00,7.47,8.89,5.20
40-44,3.23,1.44,2.86,0.00,14.29,11.16,1.96,7.86
45-49,0.00,1.46,0.00,0.00,0.00,14.48,6.06,10.00
50-54,4.55,2.35,0.00,0.00,0.00,16.37,2.13,11.63
55-59,0.00,3.88,0.00,0.00,0.00,20.02,2.04,14.78
60-64,0.00,5.06,0.00,0.00,0.00,23.69,5.26,18.33
65-OVER,0.00,6.31,0.00,0.00,18.18,28.45,5.66,23.90
TOTAL,1.97,2.12,0.46,0.00,4.46,15.87,3.68,11.18
