AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,2.56,0.00,1.51
25-29,0.00,1.52,0.00,0.00,0.00,1.74,0.00,1.62
30-34,0.00,1.20,0.00,0.00,0.00,0.87,0.00,0.93
35-39,0.00,1.65,0.00,0.00,0.00,4.17,0.00,3.22
40-44,0.00,0.90,0.00,0.00,0.00,3.64,0.00,2.64
45-49,0.00,1.79,0.00,0.00,0.00,8.80,0.00,6.29
50-54,0.00,1.60,0.00,0.00,0.00,8.73,25.00,6.53
55-59,0.00,1.55,0.00,0.00,0.00,12.59,0.00,9.00
60-64,0.00,15.60,0.00,0.00,0.00,13.55,0.00,13.95
65-OVER,0.00,8.20,0.00,0.00,0.00,27.19,0.00,22.57
TOTAL,0.00,3.69,0.00,0.00,0.00,12.24,3.45,9.46
