AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.53,0.00,0.00,16.67,2.53,1.25,1.51
25-29,0.00,0.71,11.11,0.00,0.00,0.88,1.15,0.90
30-34,0.00,0.89,12.50,0.00,0.00,2.79,4.23,2.17
35-39,0.00,0.00,0.00,0.00,0.00,4.55,2.13,2.34
40-44,0.00,1.94,0.00,0.00,0.00,4.60,3.03,3.39
45-49,0.00,4.44,0.00,0.00,0.00,9.81,4.44,7.24
50-54,0.00,3.48,0.00,0.00,0.00,10.55,3.17,7.53
55-59,0.00,2.81,0.00,0.00,0.00,13.48,8.00,9.03
60-64,50.00,7.90,0.00,0.00,50.00,21.59,7.89,16.41
65-OVER,0.00,10.03,0.00,0.00,0.00,23.32,12.79,19.07
TOTAL,3.85,3.87,4.26,0.00,4.88,13.06,4.74,9.08
