AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.57,0.00,100.0,0.00,2.56,3.33,2.41
25-29,0.00,1.96,0.00,0.00,0.00,4.65,4.76,3.66
30-34,0.00,2.36,0.00,0.00,0.00,3.92,0.00,3.16
35-39,0.00,0.88,0.00,0.00,0.00,7.86,0.00,5.31
40-44,0.00,4.41,0.00,0.00,0.00,6.04,0.00,5.20
45-49,0.00,3.70,0.00,0.00,0.00,14.29,12.50,10.70
50-54,0.00,8.57,0.00,0.00,33.33,14.56,7.41,12.41
55-59,0.00,9.04,0.00,0.00,0.00,21.51,13.64,16.99
60-64,0.00,16.15,0.00,0.00,0.00,25.07,0.00,21.75
65-OVER,20.00,18.01,0.00,0.00,0.00,31.31,21.95,28.13
TOTAL,7.14,7.98,0.00,25.00,7.69,17.92,8.48,14.52
