AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.67,0.00,0.00,7.14,3.37,2.03,2.34
25-29,0.00,0.55,0.00,0.00,0.00,2.84,2.41,1.97
30-34,12.50,0.95,0.00,0.00,0.00,3.92,0.00,2.83
35-39,0.00,1.75,0.00,0.00,0.00,6.09,2.78,4.49
40-44,0.00,0.52,0.00,0.00,0.00,6.68,0.00,4.69
45-49,12.50,2.81,0.00,0.00,0.00,7.85,2.04,6.25
50-54,10.00,4.72,0.00,0.00,0.00,15.02,0.00,11.70
55-59,25.00,5.08,0.00,0.00,14.29,17.74,4.55,14.11
60-64,0.00,7.97,16.67,0.00,0.00,24.46,0.00,19.73
65-OVER,8.33,13.17,16.67,0.00,11.11,32.72,5.63,28.17
TOTAL,7.06,4.57,2.70,0.00,4.55,16.59,2.23,12.69
