AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.53,0.00,0.00,2.08,0.82,1.74
25-29,0.00,0.00,1.22,0.00,0.00,2.08,1.94,1.99
30-34,0.00,0.00,1.22,0.00,0.00,2.57,0.72,2.30
35-39,0.00,0.00,1.33,0.00,0.00,5.01,3.05,4.59
40-44,0.00,0.00,2.44,0.00,0.00,5.57,3.20,5.21
45-49,20.00,0.00,1.52,0.00,0.00,6.25,1.64,5.70
50-54,0.00,0.00,0.00,0.00,0.00,9.12,3.48,8.51
55-59,0.00,0.00,0.00,0.00,0.00,10.90,3.41,10.15
60-64,0.00,0.00,0.00,0.00,25.00,14.82,9.23,14.32
65-OVER,0.00,0.00,0.00,0.00,0.00,18.90,8.57,18.16
TOTAL,3.57,0.00,0.97,0.00,1.03,9.03,3.10,8.22
